age_group,area,bedrooms,budget_group,id,income,intent,label,name,price,ptype,segment,text
,,,,Query:evt_102303,,buy_for_living,Query,evt_102303,,,,tìm căn hộ Quận 7 gần trường học tầm 2.6 tỷ
,,,,Query:evt_103519,,investment,Query,evt_103519,,,,mua đất nền đầu tư ở Quận 7 pháp lý rõ ràng
,,,,Query:evt_101335,,buy_for_living,Query,evt_101335,,,,"nhà ở Quận 1 thoáng mát, 2pn, dưới 2.6 tỷ"
,,,,Query:evt_102230,,buy_for_living,Query,evt_102230,,,,căn hộ Quận Tân Bình cho gia đình giá khoảng 2.1 tỷ
,,,,Query:evt_101209,,buy_for_living,Query,evt_101209,,,,cần mua căn hộ 2 phòng ngủ ở Phường An Phú để ở
,,,,Query:evt_100587,,buy_for_living,Query,evt_100587,,,,cần mua căn hộ 4 phòng ngủ ở Quận 9 để ở
,,,,Query:evt_101661,,rent,Query,evt_101661,,,,tìm phòng căn hộ ở Quận Gò Vấp tầm 1.3 triệu/tháng
,,,,Query:evt_102526,,buy_for_living,Query,evt_102526,,,,tìm nhà phố Quận Tân Bình gần trường học tầm 2.2 tỷ
,,,,Query:evt_100236,,buy_for_living,Query,evt_100236,,,,cần mua nhà phố 4 phòng ngủ ở Quận 3 để ở
,,,,Query:evt_102949,,investment,Query,evt_102949,,,,nhà phố Phường Long Bình cho thuê lại được giá tốt
,,,,Query:evt_101408,,buy_for_living,Query,evt_101408,,,,cần mua căn hộ 3 phòng ngủ ở Quận 3 để ở
,,,,Query:evt_103411,,buy_for_living,Query,evt_103411,,,,căn hộ Quận 2 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100580,,buy_for_living,Query,evt_100580,,,,căn hộ Quận 4 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101017,,buy_for_living,Query,evt_101017,,,,"nhà ở Quận 7 thoáng mát, 2pn, dưới 2.3 tỷ"
,,,,Query:evt_103573,,buy_for_living,Query,evt_103573,,,,"nhà ở Quận Tân Bình thoáng mát, 2pn, dưới 1.9 tỷ"
,,,,Query:evt_102004,,rent,Query,evt_102004,,,,cần thuê nhà phố Quận Bình Thạnh full nội thất giá rẻ
,,,,Query:evt_103021,,buy_for_living,Query,evt_103021,,,,căn hộ Quận 9 cho gia đình giá khoảng 5.2 tỷ
,,,,Query:evt_102525,,buy_for_living,Query,evt_102525,,,,cần mua căn hộ 2 phòng ngủ ở Quận Tân Bình để ở
,,,,Query:evt_102039,,investment,Query,evt_102039,,,,nhà phố Quận 7 cho thuê lại được giá tốt
,,,,Query:evt_100061,,buy_for_living,Query,evt_100061,,,,nhà phố Quận Thủ Đức rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100644,,buy_for_living,Query,evt_100644,,,,căn hộ Phường An Phú cho gia đình giá khoảng 2.1 tỷ
,,,,Query:evt_102203,,rent,Query,evt_102203,,,,thuê nhà phố Quận Gò Vấp 1 phòng ngủ
,,,,Query:evt_100369,,buy_for_living,Query,evt_100369,,,,cần mua căn hộ 3 phòng ngủ ở Quận 7 để ở
,,,,Query:evt_103352,,buy_for_living,Query,evt_103352,,,,căn hộ Quận Thủ Đức cho gia đình giá khoảng 3 tỷ
,,,,Query:evt_103428,,buy_for_living,Query,evt_103428,,,,cần mua căn hộ 1 phòng ngủ ở Quận 2 để ở
,,,,Query:evt_103632,,investment,Query,evt_103632,,,,mua nhà phố đầu tư ở Quận 7 pháp lý rõ ràng
,,,,Query:evt_100713,,buy_for_living,Query,evt_100713,,,,cần mua căn hộ 5 phòng ngủ ở Quận 3 để ở
,,,,Query:evt_102538,,investment,Query,evt_102538,,,,mua biệt thự đầu tư ở Quận Bình Thạnh pháp lý rõ ràng
,,,,Query:evt_102676,,investment,Query,evt_102676,,,,căn hộ Quận 4 dòng tiền tốt khoảng 1.4 tỷ
,,,,Query:evt_100956,,rent,Query,evt_100956,,,,tìm phòng căn hộ ở Quận 2 tầm 6.6 triệu/tháng
,,,,Query:evt_101913,,investment,Query,evt_101913,,,,mua căn hộ đầu tư ở Quận 9 pháp lý rõ ràng
,,,,Query:evt_103625,,investment,Query,evt_103625,,,,tìm nhà phố Quận 1 tiềm năng tăng giá tầm 4 tỷ
,,,,Query:evt_101644,,buy_for_living,Query,evt_101644,,,,nhà phố Phường Dĩ An rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101677,,buy_for_living,Query,evt_101677,,,,tìm nhà phố Phường Long Bình gần trường học tầm 2 tỷ
,,,,Query:evt_100584,,buy_for_living,Query,evt_100584,,,,tìm căn hộ Quận Bình Thạnh gần trường học tầm 6.5 tỷ
,,,,Query:evt_100548,,buy_for_living,Query,evt_100548,,,,căn hộ Quận 4 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101277,,buy_for_living,Query,evt_101277,,,,tìm căn hộ Quận 2 gần trường học tầm 1.6 tỷ
,,,,Query:evt_101415,,investment,Query,evt_101415,,,,căn hộ Quận 7 cho thuê lại được giá tốt
,,,,Query:evt_102724,,buy_for_living,Query,evt_102724,,,,"nhà ở Quận 2 thoáng mát, 4pn, dưới 2.8 tỷ"
,,,,Query:evt_102672,,buy_for_living,Query,evt_102672,,,,tìm căn hộ Quận 7 gần trường học tầm 5.6 tỷ
,,,,Query:evt_100189,,rent,Query,evt_100189,,,,biệt thự Quận Gò Vấp cho thuê gần metro
,,,,Query:evt_101824,,investment,Query,evt_101824,,,,căn hộ Quận 9 cho thuê lại được giá tốt
,,,,Query:evt_102241,,buy_for_living,Query,evt_102241,,,,cần mua căn hộ 5 phòng ngủ ở Phường An Phú để ở
,,,,Query:evt_101435,,buy_for_living,Query,evt_101435,,,,"nhà ở Quận Thủ Đức thoáng mát, 3pn, dưới 4.3 tỷ"
,,,,Query:evt_100160,,buy_for_living,Query,evt_100160,,,,tìm căn hộ Quận Bình Thạnh gần trường học tầm 2.8 tỷ
,,,,Query:evt_103298,,buy_for_living,Query,evt_103298,,,,căn hộ Quận 1 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100257,,buy_for_living,Query,evt_100257,,,,"nhà ở Quận Bình Thạnh thoáng mát, 4pn, dưới 2.7 tỷ"
,,,,Query:evt_101569,,investment,Query,evt_101569,,,,căn hộ Quận 7 dòng tiền tốt khoảng 1.3 tỷ
,,,,Query:evt_101306,,buy_for_living,Query,evt_101306,,,,"nhà ở Quận 7 thoáng mát, 6pn, dưới 12.2 tỷ"
,,,,Query:evt_102809,,investment,Query,evt_102809,,,,tìm căn hộ Quận 1 tiềm năng tăng giá tầm 1.7 tỷ
,,,,Query:evt_100597,,buy_for_living,Query,evt_100597,,,,căn hộ Quận 1 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_102459,,buy_for_living,Query,evt_102459,,,,tìm căn hộ Quận 2 gần trường học tầm 2.7 tỷ
,,,,Query:evt_103556,,buy_for_living,Query,evt_103556,,,,nhà phố Phường Dĩ An rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101762,,buy_for_living,Query,evt_101762,,,,nhà phố Quận 9 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100125,,rent,Query,evt_100125,,,,cần thuê căn hộ Quận 9 full nội thất giá rẻ
,,,,Query:evt_101432,,buy_for_living,Query,evt_101432,,,,căn hộ Quận 9 cho gia đình giá khoảng 2.1 tỷ
,,,,Query:evt_103141,,buy_for_living,Query,evt_103141,,,,nhà phố Quận 7 cho gia đình giá khoảng 2.5 tỷ
,,,,Query:evt_101091,,investment,Query,evt_101091,,,,căn hộ Phường Long Bình cho thuê lại được giá tốt
,,,,Query:evt_100007,,buy_for_living,Query,evt_100007,,,,căn hộ Quận 2 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100992,,investment,Query,evt_100992,,,,nhà phố Quận 1 dòng tiền tốt khoảng 6 tỷ
,,,,Query:evt_102991,,investment,Query,evt_102991,,,,căn hộ Quận 1 dòng tiền tốt khoảng 7.2 tỷ
,,,,Query:evt_103321,,buy_for_living,Query,evt_103321,,,,"nhà ở Quận 7 thoáng mát, 6pn, dưới 12.4 tỷ"
,,,,Query:evt_101639,,buy_for_living,Query,evt_101639,,,,căn hộ Quận 9 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_102729,,buy_for_living,Query,evt_102729,,,,căn hộ Quận Bình Thạnh rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_103026,,buy_for_living,Query,evt_103026,,,,tìm căn hộ Phường Dĩ An gần trường học tầm 2.2 tỷ
,,,,Query:evt_102192,,buy_for_living,Query,evt_102192,,,,căn hộ Quận 2 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101186,,investment,Query,evt_101186,,,,căn hộ Quận 3 dòng tiền tốt khoảng 2.7 tỷ
,,,,Query:evt_101987,,investment,Query,evt_101987,,,,mua nhà phố đầu tư ở Phường Dĩ An pháp lý rõ ràng
,,,,Query:evt_103269,,buy_for_living,Query,evt_103269,,,,cần mua nhà phố 5 phòng ngủ ở Quận 1 để ở
,,,,Query:evt_100208,,investment,Query,evt_100208,,,,nhà phố Quận Thủ Đức dòng tiền tốt khoảng 2.5 tỷ
,,,,Query:evt_103462,,buy_for_living,Query,evt_103462,,,,nhà phố Quận Tân Bình rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_102146,,buy_for_living,Query,evt_102146,,,,tìm biệt thự Quận 2 gần trường học tầm 14.5 tỷ
,,,,Query:evt_102456,,buy_for_living,Query,evt_102456,,,,cần mua căn hộ 4 phòng ngủ ở Quận 9 để ở
,,,,Query:evt_102442,,investment,Query,evt_102442,,,,mua căn hộ đầu tư ở Quận Bình Thạnh pháp lý rõ ràng
,,,,Query:evt_103117,,investment,Query,evt_103117,,,,nhà phố Phường Hiệp Bình cho thuê lại được giá tốt
,,,,Query:evt_101066,,buy_for_living,Query,evt_101066,,,,"nhà ở Quận Gò Vấp thoáng mát, 1pn, dưới 4.7 tỷ"
,,,,Query:evt_100743,,buy_for_living,Query,evt_100743,,,,căn hộ Quận Bình Thạnh cho gia đình giá khoảng 7.9 tỷ
,,,,Query:evt_103146,,investment,Query,evt_103146,,,,tìm nhà phố Quận 1 tiềm năng tăng giá tầm 7.8 tỷ
,,,,Query:evt_101581,,buy_for_living,Query,evt_101581,,,,tìm nhà phố Quận Thủ Đức gần trường học tầm 3.8 tỷ
,,,,Query:evt_100937,,investment,Query,evt_100937,,,,mua nhà phố đầu tư ở Phường Dĩ An pháp lý rõ ràng
,,,,Query:evt_102430,,investment,Query,evt_102430,,,,mua căn hộ đầu tư ở Quận Tân Bình pháp lý rõ ràng
,,,,Query:evt_100946,,rent,Query,evt_100946,,,,đất nền Quận 9 cho thuê gần metro
,,,,Query:evt_101981,,buy_for_living,Query,evt_101981,,,,cần mua nhà phố 4 phòng ngủ ở Quận 7 để ở
,,,,Query:evt_102955,,investment,Query,evt_102955,,,,căn hộ Quận 2 cho thuê lại được giá tốt
,,,,Query:evt_101915,,investment,Query,evt_101915,,,,tìm biệt thự Quận 2 tiềm năng tăng giá tầm 11.5 tỷ
,,,,Query:evt_102687,,investment,Query,evt_102687,,,,căn hộ Quận Gò Vấp dòng tiền tốt khoảng 5.6 tỷ
,,,,Query:evt_101852,,buy_for_living,Query,evt_101852,,,,"nhà ở Quận Thủ Đức thoáng mát, 6pn, dưới 7.1 tỷ"
,,,,Query:evt_100400,,buy_for_living,Query,evt_100400,,,,"nhà ở Quận 1 thoáng mát, 2pn, dưới 1.5 tỷ"
,,,,Query:evt_101179,,investment,Query,evt_101179,,,,tìm căn hộ Quận 2 tiềm năng tăng giá tầm 1.2 tỷ
,,,,Query:evt_100430,,rent,Query,evt_100430,,,,thuê căn hộ Quận 2 4 phòng ngủ
,,,,Query:evt_100252,,buy_for_living,Query,evt_100252,,,,căn hộ Quận 2 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100481,,buy_for_living,Query,evt_100481,,,,cần mua nhà phố 3 phòng ngủ ở Quận Gò Vấp để ở
,,,,Query:evt_102844,,rent,Query,evt_102844,,,,cần thuê căn hộ Quận 7 full nội thất giá rẻ
,,,,Query:evt_102280,,rent,Query,evt_102280,,,,cần thuê đất nền Quận Tân Bình full nội thất giá rẻ
,,,,Query:evt_100883,,rent,Query,evt_100883,,,,cần thuê căn hộ Quận 9 full nội thất giá rẻ
,,,,Query:evt_103647,,investment,Query,evt_103647,,,,mua nhà phố đầu tư ở Phường Long Bình pháp lý rõ ràng
,,,,Query:evt_100247,,rent,Query,evt_100247,,,,thuê căn hộ Quận 7 3 phòng ngủ
,,,,Query:evt_102711,,investment,Query,evt_102711,,,,nhà phố Quận Thủ Đức dòng tiền tốt khoảng 2.1 tỷ
,,,,Query:evt_100728,,buy_for_living,Query,evt_100728,,,,"nhà ở Quận 9 thoáng mát, 1pn, dưới 2 tỷ"
,,,,Query:evt_100968,,rent,Query,evt_100968,,,,thuê đất nền Quận 2 2 phòng ngủ
,,,,Query:evt_100638,,buy_for_living,Query,evt_100638,,,,"nhà ở Phường Hiệp Bình thoáng mát, 4pn, dưới 6.6 tỷ"
,,,,Query:evt_101958,,buy_for_living,Query,evt_101958,,,,nhà phố Phường An Phú cho gia đình giá khoảng 2.1 tỷ
,,,,Query:evt_103410,,buy_for_living,Query,evt_103410,,,,căn hộ Quận 4 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_103040,,buy_for_living,Query,evt_103040,,,,đất nền Quận 4 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100847,,rent,Query,evt_100847,,,,thuê nhà phố Quận 1 2 phòng ngủ
,,,,Query:evt_101892,,investment,Query,evt_101892,,,,căn hộ Quận 9 dòng tiền tốt khoảng 2.5 tỷ
,,,,Query:evt_100619,,buy_for_living,Query,evt_100619,,,,"nhà ở Phường Dĩ An thoáng mát, 1pn, dưới 1.4 tỷ"
,,,,Query:evt_101777,,buy_for_living,Query,evt_101777,,,,căn hộ Quận 3 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101598,,buy_for_living,Query,evt_101598,,,,cần mua căn hộ 2 phòng ngủ ở Quận 1 để ở
,,,,Query:evt_102508,,buy_for_living,Query,evt_102508,,,,"nhà ở Quận Tân Bình thoáng mát, 3pn, dưới 1.4 tỷ"
,,,,Query:evt_100724,,buy_for_living,Query,evt_100724,,,,tìm căn hộ Quận 9 gần trường học tầm 3.3 tỷ
,,,,Query:evt_100895,,investment,Query,evt_100895,,,,căn hộ Quận 7 cho thuê lại được giá tốt
,,,,Query:evt_101858,,buy_for_living,Query,evt_101858,,,,nhà phố Quận 1 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101795,,buy_for_living,Query,evt_101795,,,,cần mua nhà phố 3 phòng ngủ ở Quận 3 để ở
,,,,Query:evt_102678,,investment,Query,evt_102678,,,,tìm căn hộ Quận Bình Thạnh tiềm năng tăng giá tầm 7.8 tỷ
,,,,Query:evt_102721,,buy_for_living,Query,evt_102721,,,,căn hộ Quận 3 cho gia đình giá khoảng 2.5 tỷ
,,,,Query:evt_102665,,buy_for_living,Query,evt_102665,,,,nhà phố Quận Bình Thạnh cho gia đình giá khoảng 6.4 tỷ
,,,,Query:evt_100824,,buy_for_living,Query,evt_100824,,,,biệt thự Quận 1 cho gia đình giá khoảng 1.8 tỷ
,,,,Query:evt_103080,,investment,Query,evt_103080,,,,tìm căn hộ Quận Tân Bình tiềm năng tăng giá tầm 15.3 tỷ
,,,,Query:evt_100784,,buy_for_living,Query,evt_100784,,,,tìm biệt thự Quận 3 gần trường học tầm 2.4 tỷ
,,,,Query:evt_101960,,buy_for_living,Query,evt_101960,,,,căn hộ Quận 1 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100846,,rent,Query,evt_100846,,,,đất nền Quận 1 cho thuê gần metro
,,,,Query:evt_101090,,buy_for_living,Query,evt_101090,,,,"nhà ở Quận 2 thoáng mát, 3pn, dưới 4.5 tỷ"
,,,,Query:evt_102474,,investment,Query,evt_102474,,,,mua căn hộ đầu tư ở Quận 1 pháp lý rõ ràng
,,,,Query:evt_102491,,rent,Query,evt_102491,,,,cần thuê nhà phố Quận 2 full nội thất giá rẻ
,,,,Query:evt_100098,,buy_for_living,Query,evt_100098,,,,căn hộ Quận 9 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100661,,buy_for_living,Query,evt_100661,,,,cần mua căn hộ 1 phòng ngủ ở Quận 9 để ở
,,,,Query:evt_103308,,investment,Query,evt_103308,,,,mua nhà phố đầu tư ở Quận 1 pháp lý rõ ràng
,,,,Query:evt_103620,,buy_for_living,Query,evt_103620,,,,cần mua nhà phố 2 phòng ngủ ở Quận 1 để ở
,,,,Query:evt_100766,,buy_for_living,Query,evt_100766,,,,căn hộ Phường Dĩ An rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100485,,buy_for_living,Query,evt_100485,,,,tìm nhà phố Quận 7 gần trường học tầm 1.8 tỷ
,,,,Query:evt_103293,,investment,Query,evt_103293,,,,tìm nhà phố Quận 7 tiềm năng tăng giá tầm 27.7 tỷ
,,,,Query:evt_101063,,investment,Query,evt_101063,,,,tìm căn hộ Quận Bình Thạnh tiềm năng tăng giá tầm 1.3 tỷ
,,,,Query:evt_101465,,investment,Query,evt_101465,,,,tìm nhà phố Quận Bình Thạnh tiềm năng tăng giá tầm 6.4 tỷ
,,,,Query:evt_100495,,buy_for_living,Query,evt_100495,,,,nhà phố Quận 9 cho gia đình giá khoảng 2.9 tỷ
,,,,Query:evt_103391,,investment,Query,evt_103391,,,,tìm nhà phố Quận 1 tiềm năng tăng giá tầm 1.2 tỷ
,,,,Query:evt_100635,,investment,Query,evt_100635,,,,căn hộ Quận 7 dòng tiền tốt khoảng 2.1 tỷ
,,,,Query:evt_101023,,buy_for_living,Query,evt_101023,,,,căn hộ Quận 7 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100367,,rent,Query,evt_100367,,,,cần thuê căn hộ Phường An Phú full nội thất giá rẻ
,,,,Query:evt_102732,,investment,Query,evt_102732,,,,căn hộ Quận Thủ Đức dòng tiền tốt khoảng 6.3 tỷ
,,,,Query:evt_103530,,investment,Query,evt_103530,,,,nhà phố Quận 1 cho thuê lại được giá tốt
,,,,Query:evt_102438,,investment,Query,evt_102438,,,,mua nhà phố đầu tư ở Quận Thủ Đức pháp lý rõ ràng
,,,,Query:evt_100551,,buy_for_living,Query,evt_100551,,,,tìm biệt thự Quận 2 gần trường học tầm 2.3 tỷ
,,,,Query:evt_100253,,buy_for_living,Query,evt_100253,,,,cần mua căn hộ 2 phòng ngủ ở Phường Long Bình để ở
,,,,Query:evt_101544,,rent,Query,evt_101544,,,,căn hộ Quận 9 cho thuê gần metro
,,,,Query:evt_103294,,investment,Query,evt_103294,,,,nhà phố Phường Dĩ An dòng tiền tốt khoảng 1.9 tỷ
,,,,Query:evt_100263,,buy_for_living,Query,evt_100263,,,,tìm căn hộ Quận 9 gần trường học tầm 1.9 tỷ
,,,,Query:evt_101467,,investment,Query,evt_101467,,,,mua căn hộ đầu tư ở Quận 3 pháp lý rõ ràng
,,,,Query:evt_102552,,buy_for_living,Query,evt_102552,,,,căn hộ Quận 7 cho gia đình giá khoảng 2.5 tỷ
,,,,Query:evt_100850,,rent,Query,evt_100850,,,,căn hộ Quận 4 cho thuê gần metro
,,,,Query:evt_102325,,investment,Query,evt_102325,,,,tìm đất nền Quận Tân Bình tiềm năng tăng giá tầm 2.3 tỷ
,,,,Query:evt_103059,,buy_for_living,Query,evt_103059,,,,cần mua căn hộ 0 phòng ngủ ở Quận 3 để ở
,,,,Query:evt_101028,,buy_for_living,Query,evt_101028,,,,"nhà ở Quận 3 thoáng mát, 2pn, dưới 2.5 tỷ"
,,,,Query:evt_103092,,investment,Query,evt_103092,,,,căn hộ Quận Tân Bình cho thuê lại được giá tốt
,,,,Query:evt_101741,,rent,Query,evt_101741,,,,thuê đất nền Quận 3 1 phòng ngủ
,,,,Query:evt_101552,,investment,Query,evt_101552,,,,tìm căn hộ Quận Bình Thạnh tiềm năng tăng giá tầm 2.6 tỷ
,,,,Query:evt_103036,,buy_for_living,Query,evt_103036,,,,cần mua căn hộ 4 phòng ngủ ở Quận 9 để ở
,,,,Query:evt_102468,,buy_for_living,Query,evt_102468,,,,tìm căn hộ Quận Bình Thạnh gần trường học tầm 3 tỷ
,,,,Query:evt_103057,,buy_for_living,Query,evt_103057,,,,biệt thự Quận 7 cho gia đình giá khoảng 1.6 tỷ
,,,,Query:evt_101050,,rent,Query,evt_101050,,,,tìm phòng nhà phố ở Quận 9 tầm 2.3 triệu/tháng
,,,,Query:evt_100964,,rent,Query,evt_100964,,,,căn hộ Phường Long Bình cho thuê gần metro
,,,,Query:evt_102378,,buy_for_living,Query,evt_102378,,,,tìm căn hộ Quận 7 gần trường học tầm 2.3 tỷ
,,,,Query:evt_102944,,investment,Query,evt_102944,,,,tìm căn hộ Phường Dĩ An tiềm năng tăng giá tầm 7.6 tỷ
,,,,Query:evt_101840,,rent,Query,evt_101840,,,,thuê biệt thự Quận 7 2 phòng ngủ
,,,,Query:evt_100211,,investment,Query,evt_100211,,,,căn hộ Quận 9 cho thuê lại được giá tốt
,,,,Query:evt_100180,,buy_for_living,Query,evt_100180,,,,tìm nhà phố Quận Tân Bình gần trường học tầm 4 tỷ
